Id,Label,Grado,Clustering Coefficient,Eccentricity,Closeness Centrality,Betweenness Centrality,Modularity Class,Weighted Degree
917,Madigan's Millions,15,0.638095238095238,6.0,3.084063950489943,858.0135509512992,200,15.0
918,Miracle,14,0.3516483516483517,7.0,3.110881897885508,339.7123808579605,563,14.0
919,Mandragora,0,0.0,0.0,0.0,0.0,201,0.0
920,Anger Management,58,0.16636418632788869,7.0,2.6781846312532234,8254.47203674898,264,58.0
921,Pink Floyd: Live at Pompeii,0,0.0,0.0,0.0,0.0,202,0.0
922,Mad Max 4: Fury Road,0,0.0,0.0,0.0,0.0,203,0.0
923,Philadelphia,39,0.1902834008097166,6.0,2.8298091799896854,4236.4624654963345,290,39.0
924,Thirteen,8,0.35714285714285715,7.0,3.266632284682826,69.79671026851157,200,8.0
925,Thunderbirds,21,0.3047619047619048,7.0,3.0474471376998453,908.9771117956511,200,21.0
926,Avalon,34,0.22103386809269163,6.0,2.8736462093862816,3637.3879862371027,563,34.0
927,Hardcore,9,0.4444444444444444,6.0,3.3197524497163484,165.24972743708813,89,9.0
928,Ghost Dog: The Way of the Samurai,8,0.5714285714285714,7.0,3.3971119133574006,124.68973605862203,9,8.0
929,It's My Body,0,0.0,0.0,0.0,0.0,204,0.0
930,Blade,23,0.19367588932806323,6.0,2.9953584321815367,1971.0534549720603,563,23.0
931,Doctor Who,3,0.0,8.0,3.6493037648272306,23.54363272423997,89,3.0
932,Tennessee's Partner,4,0.5,7.0,3.9721505930892214,7740.0,89,4.0
933,King Kong,26,0.18769230769230769,7.0,2.9762764311500773,3190.738551944561,194,26.0
934,Alice,27,0.14245014245014245,6.0,2.857142857142857,1839.8465214072287,200,27.0
935,Ramona,4,0.3333333333333333,8.0,4.864878803506962,183.69420245759952,89,4.0
936,Wasabi,6,1.0,7.0,3.3914388860237237,0.0,3,6.0
937,Justice,1,0.0,9.0,5.546673543063434,0.0,281,1.0
938,Laurel Canyon,18,0.3006535947712418,7.0,3.070139247034554,454.7192605730554,194,18.0
939,Alex & Emma,20,0.3684210526315789,7.0,3.069623517276947,773.584861208998,220,20.0
940,Batman: Mystery of the Batwoman,21,0.21428571428571427,7.0,3.037132542547705,1367.7707741313,246,21.0
941,殺�??�?��??�?�,0,0.0,0.0,0.0,0.0,205,0.0
942,Can't Hardly Wait,29,0.14039408866995073,7.0,2.9009798865394534,1958.1769608588634,9,29.0
943,Psycho,0,0.0,0.0,0.0,0.0,206,0.0
944,At the End of the Day: The Sue Rodriguez Story,2,1.0,8.0,3.659102630221764,0.0,208,2.0
945,Eraser,43,0.1539313399778516,6.0,2.7854564208354824,4997.085557130154,246,43.0
946,Beauty and the Beast: The Enchanted Christmas,20,0.33157894736842103,7.0,3.0964414646725116,653.3143353965233,220,20.0
947,Kung Fu,0,0.0,0.0,0.0,0.0,207,0.0
948,The King of Comedy,18,0.7843137254901961,7.0,2.9804022692109333,302.67475158608096,9,18.0
949,Bent,26,0.3415384615384615,7.0,3.0190820010314594,2481.0017599840357,563,26.0
950,"The Adventures of Priscilla, Queen of the Desert",16,0.31666666666666665,7.0,3.085611139762764,484.55094470343516,563,16.0
951,Point Break,35,0.18319327731092436,7.0,2.8710675605982465,2697.4149411015096,9,35.0
952,Malèna,3,1.0,8.0,3.6379577101598763,0.0,194,3.0
953,Miranda,3,0.6666666666666666,7.0,3.8623001547189273,7.91577250954525,208,3.0
954,Mortal Kombat: Annihilation,12,0.2727272727272727,7.0,3.1237751418256834,343.6925932726355,563,12.0
955,Jesus of Nazareth,68,0.15408252853380158,6.0,2.6054667354306345,20309.68484120861,208,68.0
956,Dr. Phibes Rises Again,21,0.30952380952380953,6.0,3.0551830840639504,3279.176985212069,89,21.0
957,Rush Hour,31,0.15053763440860216,7.0,2.960804538421867,7169.198090302767,258,31.0
958,Kiki's Delivery Service,21,0.2714285714285714,7.0,3.0123775141825684,1223.1733565938298,246,21.0
959,Memories,0,0.0,0.0,0.0,0.0,209,0.0
960,Ace o Nerae!,0,0.0,0.0,0.0,0.0,210,0.0
961,Shiva,2,1.0,1.0,1.0,0.0,211,2.0
962,Doom,9,0.3055555555555556,8.0,3.305827746260959,152.64047727849166,563,9.0
963,Jacob's Ladder,27,0.22792022792022792,7.0,2.9468798349664778,1468.9152697055197,200,27.0
964,S.O.B.,28,0.1693121693121693,7.0,2.955647240845797,5710.425700222231,89,28.0
965,Toys,53,0.17053701015965167,6.0,2.689014956162971,6076.734458650378,200,53.0
966,Akagi,0,0.0,0.0,0.0,0.0,212,0.0
967,�?�?�?HOLiC,0,0.0,0.0,0.0,0.0,213,0.0
968,Taiy�? o Nusunda Otoko,1,0.0,9.0,5.2805569881382155,0.0,290,1.0
969,Chance,1,0.0,8.0,4.1062403300670445,0.0,220,1.0
970,The Order,8,0.2857142857142857,7.0,3.446106240330067,419.11198322691894,563,8.0
971,Guinea Pig,0,0.0,0.0,0.0,0.0,214,0.0
972,Big Daddy,23,0.2648221343873518,7.0,2.988138215575039,775.4800859555914,563,23.0
973,Suicide Six,0,0.0,0.0,0.0,0.0,215,0.0
974,Ice Station Zebra,9,0.19444444444444445,7.0,3.4626095925734917,590.2579019060496,89,9.0
975,Sylvia,27,0.24786324786324787,7.0,2.930376482723053,1294.4628641575202,194,27.0
976,Slacker,0,0.0,0.0,0.0,0.0,216,0.0
977,Dazed and Confused,35,0.1495798319327731,6.0,2.8999484270242393,6166.859625707532,563,35.0
978,Serenity,7,0.19047619047619047,7.0,3.3775141825683344,161.5383083162675,194,7.0
979,Hearts of Darkness: A Filmmakers's Apocalypse,54,0.14814814814814814,6.0,2.712222795255286,7152.186263400624,208,54.0
980,Afterglow,18,0.30718954248366015,7.0,3.036616812790098,1635.0509970526987,200,18.0
981,Glory,45,0.2313131313131313,7.0,2.8370293965961837,2805.455622154913,3,45.0
982,Heaven,14,0.5934065934065934,7.0,3.112429087158329,95.90472825340541,563,14.0
983,The Poseidon Adventure,42,0.19396051103368175,6.0,2.8246518824136153,11477.900142428738,275,42.0
984,Vacation,20,0.19473684210526315,6.0,2.963898916967509,1976.3182768585773,258,20.0
985,Dolls,0,0.0,0.0,0.0,0.0,217,0.0
986,Buckminster Fuller: Thinking Out Loud,0,0.0,0.0,0.0,0.0,218,0.0
987,Earthquake,37,0.16966966966966968,6.0,2.78236204228984,9322.440429145716,89,37.0
988,The Return of the King,14,0.3076923076923077,6.0,3.0897369778236206,1664.7933186211783,89,14.0
989,The Hobbit,4,1.0,7.0,3.4667354306343476,0.0,89,4.0
990,King Kong,26,0.32,7.0,3.004125838060856,1389.579505789665,172,26.0
991,The Raven,36,0.28095238095238095,6.0,2.9066529138731303,24842.337877083184,264,36.0
992,Primary,0,0.0,0.0,0.0,0.0,219,0.0
993,Piccadilly,3,0.3333333333333333,9.0,5.4146467251160395,1938.0000000000002,89,3.0
994,Bottle Rocket,28,0.30423280423280424,6.0,2.9479112944816914,1913.0905996560437,220,28.0
995,Broken Arrow,31,0.2967741935483871,7.0,2.893759669932955,1131.5194681448827,563,31.0
996,Tombstone,49,0.16666666666666666,6.0,2.741619391438886,5337.382494615034,9,49.0
997,Hidalgo,10,0.4666666666666667,6.0,3.1335740072202167,338.28646285580663,563,10.0
998,Man on Fire,41,0.22317073170731708,7.0,2.8066013408973696,2719.1391678153364,290,41.0
999,The Mission,36,0.31746031746031744,7.0,2.8334192882929345,2551.5911207885715,9,36.0
1000,Scott of the Antarctic,7,1.0,7.0,3.308406395048994,0.0,208,7.0
1001,You're Under Arrest,0,0.0,0.0,0.0,0.0,221,0.0
1002,Cannibal! The Musical,2,1.0,8.0,3.844249613202682,0.0,3,2.0
1003,Ed Wood,43,0.1716500553709856,7.0,2.8623001547189273,5664.877560661121,220,43.0
1004,Diamond Head,10,0.8222222222222222,6.0,3.1330582774626095,67.72645082961516,89,10.0
1005,Frequency,15,0.21904761904761905,7.0,3.143888602372357,511.37400325328946,563,15.0
1006,Macbeth,3,0.3333333333333333,7.0,3.368231046931408,30.948476765543372,208,3.0
1007,Cat's Eye,28,0.1931216931216931,6.0,2.850438370293966,1974.64711718861,220,28.0
1008,Night Shift,13,0.4230769230769231,7.0,3.1469829809179988,585.4184300709807,220,13.0
1009,Child's Play 3,11,0.6545454545454545,7.0,3.073749355337803,175.65295798724222,563,11.0
1010,Child's Play,13,0.5,6.0,2.995874161939144,680.3752512550375,563,13.0
1011,Child's Play 2,14,0.42857142857142855,7.0,3.0252707581227436,1416.7008607626517,563,14.0
1012,The War of the Worlds,2,0.0,8.0,3.8339350180505414,1938.0,3,2.0
1013,War of the Worlds,37,0.23573573573573572,7.0,2.8354822073233628,5725.713221617392,3,37.0
1014,Firestarter,0,0.0,0.0,0.0,0.0,222,0.0
1015,Bloodsport,9,0.5,7.0,3.365652398143373,307.62469482583066,9,9.0
1016,The Talented Mr. Ripley,52,0.18250377073906485,7.0,2.7591542031975247,4223.860202529177,563,52.0
1017,Roustabout,15,0.2761904761904762,6.0,3.0964414646725116,2591.3693915894387,89,15.0
1018,Honey,7,0.5714285714285714,7.0,3.3202681794739557,47.43863638329976,563,7.0
1019,Ace Ventura: When Nature Calls,23,0.13043478260869565,7.0,3.0433212996389893,1605.117872261058,563,23.0
1020,Lorenzo's Oil,20,0.3473684210526316,6.0,2.9731820526044355,3317.0776724269112,563,20.0
1021,Dawn of the Dead,20,0.32105263157894737,7.0,3.072202166064982,2376.68655529284,200,20.0
1022,Go,0,0.0,0.0,0.0,0.0,223,0.0
1023,The Games,7,0.5238095238095238,7.0,3.4167096441464673,119.62433141767872,258,7.0
1024,Cabin Fever,2,0.0,8.0,3.8437338834450747,10.32965040428785,220,2.0
1025,Boys Don't Cry,6,0.26666666666666666,7.0,3.408457968024755,53.456521921550085,563,6.0
1026,Beaches,18,0.2549019607843137,7.0,3.146467251160392,856.7073976876662,200,18.0
1027,Speak,12,0.45454545454545453,7.0,3.150077359463641,184.42251064817088,563,12.0
1028,Volcano,25,0.29,7.0,2.969056214543579,822.1040302957734,290,25.0
1029,The Big Chill,30,0.1632183908045977,7.0,2.8648788035069623,1509.172626317803,200,30.0
1030,The One,15,0.38095238095238093,7.0,3.1015987622485817,3991.9254373672206,563,15.0
1031,St. Louis Blues,0,0.0,0.0,0.0,0.0,224,0.0
1032,Starsky & Hutch,25,0.2633333333333333,7.0,2.9463641052088705,2124.3186788066664,220,25.0
1033,Barbershop 2: Back in Business,17,0.20588235294117646,7.0,3.2042289840123774,581.9892244342763,563,17.0
1034,Dogfight,13,0.358974358974359,7.0,3.123259412068076,349.8781604747104,220,13.0
1035,Demolition Man,43,0.10852713178294573,7.0,2.7911294481691593,4854.41328055954,258,43.0
1036,Possession,20,0.22631578947368422,7.0,3.0226921093347086,631.1045947932963,194,20.0
1037,Carnal Knowledge,24,0.4601449275362319,6.0,2.8968540484785974,1964.5872647631975,264,24.0
1038,Police Academy,11,0.43636363636363634,7.0,3.0959257349149047,942.9460930592005,275,11.0
1039,The Gospel of John,15,1.0,7.0,3.042805569881382,0.0,208,15.0
1040,Rapid Fire,5,0.7,7.0,3.226921093347086,13.173417292510962,172,5.0
1041,The Fly,14,0.45054945054945056,7.0,3.405363589479113,1699.0512492245941,89,14.0
1042,Poison Ivy,22,0.30735930735930733,7.0,3.0201134605466735,753.3499165881068,220,22.0
1043,Robin Hood: Men in Tights,36,0.2571428571428571,6.0,2.85662712738525,2901.159932498388,3,36.0
1044,Rangeela,2,1.0,9.0,5.056730273336772,0.0,232,2.0
1045,Garden State,33,0.2765151515151515,7.0,2.850954100051573,2413.5454418061627,563,33.0
1046,Sonic the Hedgehog: The Movie,0,0.0,0.0,0.0,0.0,225,0.0
1047,Stripes,47,0.16558741905642924,7.0,2.809695719443012,8091.506348530074,220,47.0
1048,Dirty Work,44,0.15010570824524314,6.0,2.7622485817431666,6983.074245920552,200,44.0
1049,What's the Worst That Could Happen?,21,0.3619047619047619,7.0,2.9953584321815367,861.3576009989557,246,21.0
1050,The Wizard of Oz,9,0.05555555555555555,7.0,3.889633831872099,1525.1093428491833,89,9.0
1051,Bus Stop,6,0.13333333333333333,7.0,3.3775141825683344,160.4541894069911,89,6.0
1052,Hopscotch,18,0.24836601307189543,6.0,2.969056214543579,1177.9969688362603,89,18.0
1053,Blondie,0,0.0,0.0,0.0,0.0,226,0.0
1054,"I, Robot",30,0.19310344827586207,7.0,2.9804022692109333,1621.3350444569273,563,30.0
1055,And God Created Woman,7,0.23809523809523808,6.0,3.3517276946879835,3572.459863851631,228,7.0
1056,The Princess Diaries,25,0.17333333333333334,6.0,2.9045899948427025,3249.175140965824,246,25.0
1057,Lost in Space,33,0.2518939393939394,7.0,2.8220732336255803,2137.356703144036,200,33.0
1058,Death and the Maiden,0,0.0,0.0,0.0,0.0,227,0.0
1059,Journey to the Center of the Earth,9,0.6388888888888888,6.0,3.3935018050541514,174.56073994745864,208,9.0
1060,The Stranger,2,0.0,8.0,4.393501805054152,49.53049295257142,228,2.0
1061,Jersey Girl,38,0.22190611664295876,7.0,2.8597215059308922,2295.8663025088426,563,38.0
1062,Dune,18,0.3137254901960784,7.0,3.0876740587931923,572.3341953201541,200,18.0
1063,Romance,0,0.0,0.0,0.0,0.0,229,0.0
1064,"Ghidorah, the Three-Headed Monster",2,1.0,8.0,5.3058277462609595,0.0,208,2.0
1065,The Gallopin' Gaucho,0,0.0,0.0,0.0,0.0,230,0.0
1066,Down to Earth,25,0.18333333333333332,7.0,3.0216606498194944,1639.0643052684732,220,25.0
1067,Kolchak: The Night Stalker,0,0.0,0.0,0.0,0.0,231,0.0
1068,Exorcist II: The Heretic,25,0.26,6.0,2.861268695203713,4751.147934035523,208,25.0
1069,Babe: Pig in the City,13,0.47435897435897434,7.0,3.141309953584322,171.64670254518535,563,13.0
1070,Roxanne,18,0.2875816993464052,7.0,2.962867457452295,1662.6239913502106,200,18.0
1071,Alien Nation,23,0.2766798418972332,6.0,2.9107787519339867,2636.7807046956564,220,23.0
1072,Cousins,23,0.2727272727272727,6.0,2.970087674058793,940.2443267735296,172,23.0
1073,Don't Tell Mom the Babysitter's Dead,9,0.08333333333333333,7.0,3.3104693140794224,536.4073970613159,9,9.0
1074,Pay It Forward,23,0.15810276679841898,7.0,2.9375966993295513,2504.279383005176,563,23.0
1075,Singles,38,0.12802275960170698,7.0,2.8385765858690046,3401.897575810861,220,38.0
1076,Khabi Khushi Kabhi Gham,7,0.38095238095238093,7.0,3.779783393501805,5868.434527904183,232,7.0
1077,Rambo: First Blood Part II,14,0.2967032967032967,7.0,3.1211964930376483,493.19243247562054,258,14.0
1078,Limelight,17,0.19852941176470587,6.0,3.1186178442496133,10427.94756914366,89,17.0
1079,Rogue Trader,0,0.0,0.0,0.0,0.0,233,0.0
1080,Steamboat Bill Jr.,6,1.0,7.0,3.76689014956163,0.0,89,6.0
1081,Go,33,0.14393939393939395,7.0,2.8751933986591025,2327.73624170558,563,33.0
1082,The Getaway,7,0.14285714285714285,6.0,3.3470861268695202,662.6049631736569,200,7.0
1083,Sleeper,11,0.3090909090909091,7.0,3.1805054151624548,556.4402591176723,200,11.0
1084,Audition,1,0.0,8.0,4.54925219185147,0.0,281,1.0
1085,Sex,0,0.0,0.0,0.0,0.0,234,0.0
1086,Tales from the Darkside: The Movie,29,0.26354679802955666,7.0,2.927797833935018,1265.0013706989525,172,29.0
1087,Backdraft,49,0.22363945578231292,6.0,2.7158329035585353,4528.798663639638,200,49.0
1088,Lake Placid,26,0.24923076923076923,7.0,2.935533780299123,2655.0747344460233,200,26.0
1089,The Pillow Book,9,0.7777777777777778,7.0,3.2826199071686437,3874.0,290,9.0
1090,The Rehearsal,17,0.6911764705882353,6.0,3.0948942753996906,477.115814643764,208,17.0
1091,Kate & Leopold,34,0.17825311942959002,7.0,2.9092315626611653,2717.5748767562914,9,34.0
1092,Walkabout,2,0.0,8.0,3.88602372356885,3.446157722783254,563,2.0
1093,Fear,21,0.21904761904761905,7.0,2.993811242908716,1176.4815260026894,563,21.0
1094,Moulin Rouge,8,0.42857142857142855,7.0,3.2661165549252194,274.2983136789098,89,8.0
1095,Name of the Rose,1,0.0,8.0,3.9953584321815367,0.0,208,1.0
1096,Sinkin' in the Bathtub,1,0.0,7.0,4.356884992264054,0.0,89,1.0
1097,Good Boy!,25,0.35333333333333333,7.0,2.9953584321815367,637.1676065036626,3,25.0
1098,The Thin Blue Line,0,0.0,0.0,0.0,0.0,235,0.0
1099,Fahrenheit 9/11,3,1.0,9.0,5.966993295513151,0.0,89,3.0
1100,Mary of Scotland,8,0.42857142857142855,7.0,3.857142857142857,283.07939176346525,89,8.0
1101,The 'Burbs,33,0.14204545454545456,6.0,2.8339350180505414,2888.1697087158327,563,33.0
1102,Manhunter,32,0.1814516129032258,7.0,2.889633831872099,1559.6967492500062,563,32.0
1103,Flight,0,0.0,0.0,0.0,0.0,236,0.0
1104,Who's Harry Crumb?,20,0.26842105263157895,7.0,3.007735946364105,666.8111192786336,220,20.0
1105,The Nanny,10,0.4888888888888889,7.0,3.335224342444559,896.7113839347809,89,10.0
1106,Pilgrim,0,0.0,0.0,0.0,0.0,237,0.0
1107,The Beast,11,0.16363636363636364,7.0,3.2037132542547706,224.80370288031145,563,11.0
1108,The Doors,38,0.20768136557610242,7.0,2.779783393501805,3343.5955710961784,9,38.0
1109,Nadia: The Secret of Blue Water,0,0.0,0.0,0.0,0.0,238,0.0
1110,Them!,6,0.13333333333333333,7.0,3.66322846828262,1103.5633867971967,89,6.0
1111,Akira,6,0.2,8.0,4.256833419288293,3804.726354107075,560,6.0
1112,A Day at the Races,8,0.5714285714285714,8.0,4.246518824136152,819.2308107066538,89,8.0
1113,Buster,13,0.2692307692307692,6.0,3.1289324394017535,928.383117853913,194,13.0
1114,New York: A Documentary Film,0,0.0,0.0,0.0,0.0,239,0.0
1115,Speed,0,0.0,0.0,0.0,0.0,240,0.0
1116,St. Elmo's Fire,36,0.13015873015873017,6.0,2.89118102114492,6017.5900073426255,3,36.0
1117,Cocktail,23,0.30039525691699603,7.0,2.9953584321815367,1375.5343710272994,563,23.0
1118,Whiteout,1,0.0,1.0,1.0,0.0,241,1.0
1119,The Funeral,0,0.0,0.0,0.0,0.0,242,0.0
1120,The Funeral,34,0.23529411764705882,7.0,2.817431665807117,1668.3556225430289,563,34.0
1121,New Rose Hotel,21,0.5095238095238095,7.0,3.0216606498194944,297.5508406719678,172,21.0
1122,Wizards,2,0.0,8.0,3.928313563692625,16.978894909244342,9,2.0
1123,If...,10,0.37777777777777777,7.0,3.223310985043837,395.15123743408145,208,10.0
1124,Secrets & Lies,13,0.5897435897435898,7.0,3.1985559566787005,183.92169818700003,194,13.0
1125,After Hours,34,0.1622103386809269,6.0,2.856111397627643,3238.5413703349614,200,34.0
1126,Win a Date with Tad Hamilton!,8,0.17857142857142858,7.0,3.354822073233626,113.24330957637373,200,8.0
1127,Divine Intervention,4,1.0,7.0,3.695719443011862,0.0,228,4.0
1128,Kids,8,0.5714285714285714,7.0,3.306859205776173,101.3284997691447,563,8.0
1129,Hatred,0,0.0,0.0,0.0,0.0,243,0.0
1130,Kiss of Death,32,0.45161290322580644,7.0,2.8700361010830324,795.1821986592505,290,32.0
1131,Kiss of Death,13,0.24358974358974358,7.0,3.300670448684889,795.4505909364326,89,13.0
1132,Hooper,17,0.20588235294117646,6.0,3.088189788550799,1005.2583839406194,275,17.0
1133,Rapunzel,27,0.25071225071225073,7.0,3.006188757091284,1432.3062508976238,200,27.0
1134,The Big One,3,1.0,9.0,5.966993295513151,0.0,89,3.0
1135,Of Mice and Men,20,0.28421052631578947,7.0,3.0943785456420834,566.9567005882301,194,20.0
1136,Hannibal,43,0.22369878183831673,7.0,2.7931923671995875,2849.270925033915,194,43.0
1137,Spalding Gray: Terrors of Pleasure,0,0.0,0.0,0.0,0.0,244,0.0
1138,Fallen Angels,0,0.0,0.0,0.0,0.0,245,0.0
1139,The Big Kahuna,17,0.41911764705882354,7.0,3.0484785972150594,391.5729439243457,246,17.0
1140,Tuck Everlasting,0,0.0,0.0,0.0,0.0,247,0.0
1141,Oliver Twist,15,0.3238095238095238,6.0,3.230531201650335,1155.18122157143,208,15.0
1142,London After Midnight,3,0.3333333333333333,8.0,4.814337287261475,62.74950695223705,89,3.0
1143,Helter Skelter,2,0.0,8.0,3.8318720990201136,4.818680508242133,281,2.0
1144,X,0,0.0,0.0,0.0,0.0,248,0.0
1145,Hard Eight,34,0.41711229946524064,7.0,2.813821557503868,854.3634453700672,290,34.0
1146,L'Homme de Rio,2,0.0,8.0,4.3290355853532745,1938.0,264,2.0
1147,Grand Theft Auto,0,0.0,0.0,0.0,0.0,249,0.0
1148,Scum,4,1.0,7.0,3.477050025786488,0.0,194,4.0
1149,Vai viegli būt jaunam?,0,0.0,0.0,0.0,0.0,250,0.0
1150,Ciao! Manhattan,0,0.0,0.0,0.0,0.0,251,0.0
1151,The Avengers,39,0.203778677462888,6.0,2.7947395564724085,5952.840195510519,194,39.0
1152,The Contender,60,0.15028248587570622,7.0,2.7426508509541,5946.971593515144,172,60.0
1153,Silver Streak,12,0.2878787878787879,7.0,3.174832387828778,901.7851615965699,89,12.0
1154,Dirty Pretty Things,4,0.16666666666666666,7.0,3.596699329551315,282.1514408330411,194,4.0
1155,Hart's War,25,0.34,7.0,3.0,1049.5379391917609,563,25.0
1156,Bad Company,0,0.0,0.0,0.0,0.0,252,0.0
1157,F.I.S.T,20,0.22105263157894736,6.0,2.956162970603404,1621.2698134938685,258,20.0
1158,Monty Roberts: A Real Horse Whisperer,0,0.0,0.0,0.0,0.0,253,0.0
1159,The Hindenburg,18,0.2875816993464052,6.0,3.025786487880351,1981.137125082145,89,18.0
1160,Fame,4,0.5,7.0,3.365652398143373,90.38961312033649,220,4.0
1161,Desperado,34,0.17647058823529413,7.0,2.9164517792676636,4660.509909020564,200,34.0
1162,10.5,11,0.43636363636363634,7.0,3.232078390923156,363.1489097289893,563,11.0
1163,Commissar,0,0.0,0.0,0.0,0.0,254,0.0
1164,Frankenstein's Daughter,0,0.0,0.0,0.0,0.0,255,0.0
1165,Blood from the Mummy's Tomb,3,0.3333333333333333,7.0,3.6250644662197007,48.81646367384008,172,3.0
1166,Storm of the Century,0,0.0,0.0,0.0,0.0,256,0.0
1167,Beethoven's 2nd,23,0.1857707509881423,7.0,2.971634863331614,1602.5943640840094,200,23.0
1168,Beethoven's 3rd,3,1.0,8.0,3.7142857142857144,0.0,281,3.0
1169,Beethoven's 4th,3,1.0,8.0,3.7142857142857144,0.0,281,3.0
1170,The River,22,0.41125541125541126,7.0,3.037648272305312,611.128911281007,246,22.0
1171,The Kingdom,0,0.0,0.0,0.0,0.0,257,0.0
1172,Python,11,0.10909090909090909,7.0,3.1681279009798864,493.8653855038084,3,11.0
1173,Alive,22,0.22077922077922077,7.0,3.0211449200618876,1035.7847948796991,194,22.0
1174,Nirvana,5,0.3,7.0,3.4347601856627126,67.67773727551281,563,5.0
1175,Dragon: The Bruce Lee Story,11,0.2545454545454545,6.0,3.0825167612171223,1352.0785566224574,281,11.0
1176,Face/Off,30,0.3057471264367816,7.0,2.926766374419804,1228.745415991976,563,30.0
1177,Carmen: A Hip Hopera,10,0.26666666666666666,7.0,3.218669417225374,317.5652153650541,563,10.0
1178,Dracula: Dead and Loving It,11,0.18181818181818182,6.0,3.120680763280041,2405.5502229282383,208,11.0
1179,Dracula,19,0.45614035087719296,7.0,3.0221763795771017,877.8692887882737,563,19.0
1180,Mr. Nanny,8,0.25,7.0,3.2434244455905104,210.08893738112985,275,8.0
1181,Mr. Nice Guy,11,0.6545454545454545,8.0,3.6575554409489426,463.3570378054486,258,11.0
